# command:    ssu-cmsearch --hmm-cW 1.5 --no-null3 --noalign -T -1 --tab Bacteroidales_ref_seqs_filt_aligned/Bacteroidales_ref_seqs_filt_aligned.tab --viterbi /home/adamsorbie/miniconda3/envs/bioinfo/share/ssu-align-0.1.1/ssu-align-0p1.cm Bacteroidales_ref_seqs_filt.fna
# date:       Mon Jun 29 16:43:18 2020
# num seqs:   277
# dbsize(Mb): 0.847034
#
# Pre-search info for CM 1: archaea
#
# rnd  mod  alg  cfg   beta  bit sc cut
# ---  ---  ---  ---  -----  ----------
#   1  hmm  vit  loc      -       -1.00
#
# CM: archaea
#                                                                                            target coord   query coord                         
#                                                                                  ----------------------  ------------                         
# model name  target name                                                               start        stop  start   stop    bit sc   E-value  GC%
# ----------  -------------------------------------------------------------------  ----------  ----------  -----  -----  --------  --------  ---
  archaea     RS_GCF_000265365.1_d__Bacteria;Alistipes_finegoldii                         918         927      1   1508      0.79         -   40
  archaea     RS_GCF_000265365.1_d__Bacteria;Alistipes_finegoldii                        1469           1      1   1508    614.28         -   53
  archaea     RS_GCF_000613505.1_d__Bacteria;Prevotella_oris                             1477           1      1   1508    493.02         -   56
  archaea     RS_GCF_002251245.1_d__Bacteria;Prevotella_sp002251245                        49        1523      1   1508    527.16         -   57
  archaea     RS_GCF_900141875.1_d__Bacteria;Tangfeifania_diversioriginum                1353        1383      1   1508     -0.19         -   45
  archaea     RS_GCF_900141875.1_d__Bacteria;Tangfeifania_diversioriginum                1467           1      1   1508    544.63         -   53
  archaea     RS_GCF_001688725.2_d__Bacteria;Bacteroides_caecimuris                        49        1522      1   1508    570.66         -   51
  archaea     GB_GCA_001768515.1_d__Bacteria;GWE24224_sp001768515                        1469           1      1   1508    584.55         -   53
  archaea     GB_GCA_001603665.1_d__Bacteria;F082_sp001603665                               1        1422      1   1508    595.81         -   58
  archaea     GB_GCA_001603665.1_d__Bacteria;F082_sp001603665                            1174        1165      1   1508     -0.37         -   50
  archaea     RS_GCF_900130135.1_d__Bacteria;Bacteroides_togonis                         1473           1      1   1508    566.74         -   54
  archaea     GB_GCA_001769125.1_d__Bacteria;GWF23548_sp001769125                          81        1514      1   1508    525.04         -   51
  archaea     RS_GCF_000185845.1_d__Bacteria;Prevotella_salivae                          1429           1      1   1508    458.83         -   54
  archaea     GB_GCA_002381125.1_d__Bacteria;UBA4179_sp002381125                           49        1541      1   1508    554.58         -   56
  archaea     GB_GCA_003096815.1_d__Bacteria;Prevotella_colorans                         1478           1      1   1508    493.01         -   57
  archaea     RS_GCF_003024815.1_d__Bacteria;Paramuribaculum_intestinale                    1        1430      1   1508    520.10         -   58
  archaea     RS_GCF_003024815.1_d__Bacteria;Paramuribaculum_intestinale                  932         916      1   1508      1.05         -   59
  archaea     GB_GCA_000614185.1_d__Bacteria;Bacteroides_B_sartorii                      1472           1      1   1508    527.99         -   52
  archaea     RS_GCF_000025985.1_d__Bacteria;Bacteroides_fragilis                        1474           1      1   1508    577.86         -   51
  archaea     RS_GCF_000518545.1_d__Bacteria;Prevotella_seregens                           49        1527      1   1508    481.51         -   57
  archaea     RS_GCF_000154525.1_d__Bacteria;Bacteroides_stercoris                       1472           1      1   1508    554.91         -   52
  archaea     RS_GCF_001487125.1_d__Bacteria;Gabonibacter_massiliensis                   1469           1      1   1508    564.43         -   58
  archaea     RS_GCF_003121985.1_d__Bacteria;Marinilabilia_sp003121985                   1467           1      1   1508    576.64         -   51
  archaea     GB_GCA_002356435.2_d__Bacteria;Petrimonas_sp002356435                      1518           1      1   1508    570.13         -   52
  archaea     RS_GCF_000613405.1_d__Bacteria;Prevotella_enoeca                             49        1523      1   1508    486.02         -   54
  archaea     RS_GCF_000011065.1_d__Bacteria;Bacteroides_thetaiotaomicron                  49        1523      1   1508    539.41         -   51
  archaea     GB_GCA_001603595.1_d__Bacteria;Bact19_sp001603595                          1519           1      1   1508    552.34         -   52
  archaea     RS_GCF_000614065.1_d__Bacteria;Prevotella_dentasini                        1316        1324      1   1508     -0.72         -   44
  archaea     RS_GCF_000614065.1_d__Bacteria;Prevotella_dentasini                        1477           1      1   1508    522.79         -   59
  archaea     RS_GCF_000190575.1_d__Bacteria;Bacteroides_A_salanitronis                    49        1526      1   1508    537.93         -   58
  archaea     GB_GCA_002332755.1_d__Bacteria;UBA2030_sp002332755                          183         202      1   1508      1.37         -   50
  archaea     GB_GCA_002332755.1_d__Bacteria;UBA2030_sp002332755                         1439           1      1   1508    466.59         -   54
  archaea     RS_GCF_001660705.2_d__Bacteria;Labilibacter_aurantiacus                       1        1425      1   1508    537.05         -   49
  archaea     RS_GCF_900128505.1_d__Bacteria;Parabacteroides_timonensis                  1472           1      1   1508    590.28         -   51
  archaea     RS_GCF_900240225.1_d__Bacteria;Dysgonomonas_sp900240225                      48        1523      1   1508    546.72         -   51
  archaea     RS_GCF_000174775.1_d__Bacteria;Porphyromonas_uenonis_A                       49        1523      1   1508    444.63         -   52
  archaea     RS_GCF_000174775.1_d__Bacteria;Porphyromonas_uenonis_A                      214         199      1   1508      1.14         -   31
  archaea     RS_GCF_002356295.1_d__Bacteria;Labilibaculum_sp002356295                     49        1513      1   1508    547.20         -   50
  archaea     GB_GCA_001543395.1_d__Bacteria;F082_sp001543395                            1473           1      1   1508    572.77         -   59
  archaea     RS_GCF_000517065.1_d__Bacteria;Alkaliflexus_imshenetskii                   1464           1      1   1508    569.79         -   52
  archaea     RS_GCF_001192835.1_d__Bacteria;Lentimicrobium_saccharophilum                 96        1537      1   1508    511.23         -   53
  archaea     RS_GCF_000626635.1_d__Bacteria;Draconibacterium_orientale                     5        1515      1   1508    536.15         -   51
  archaea     RS_GCF_001282625.1_d__Bacteria;Fermentimonas_massiliensis                     5        1528      1   1508    573.51         -   51
  archaea     RS_GCF_001282625.1_d__Bacteria;Fermentimonas_massiliensis                   147         140      1   1508     -0.19         -   38
  archaea     RS_GCF_000613465.1_d__Bacteria;Bacteroides_nordii                            49        1515      1   1508    564.42         -   51
  archaea     RS_GCF_000723505.1_d__Bacteria;Mucinivorans_hirudinis                        49        1512      1   1508    618.75         -   52
  archaea     RS_GCF_002091395.1_d__Bacteria;Azobacteroides_pseudotrichonymphae_A          48        1517      1   1508    509.23         -   48
  archaea     RS_GCF_002091395.1_d__Bacteria;Azobacteroides_pseudotrichonymphae_A        1422        1408      1   1508      0.22         -   60
  archaea     RS_GCF_000517545.1_d__Bacteria;Bacteroides_reticulotermitis                  49        1515      1   1508    522.45         -   50
  archaea     GB_GCA_000614125.1_d__Bacteria;Bacteroides_rodentium                         49        1519      1   1508    531.02         -   52
  archaea     RS_GCF_003046625.1_d__Bacteria;Mangrovibacterium_marinum                      5        1511      1   1508    614.41         -   52
  archaea     RS_GCF_002998435.1_d__Bacteria;Bacteroides_zoogleoformans                    49        1521      1   1508    519.15         -   54
  archaea     RS_GCF_003202155.1_d__Bacteria;Marinifilum_sp003202155                       49        1519      1   1508    524.27         -   51
  archaea     RS_GCF_000614145.1_d__Bacteria;Bacteroides_faecichinchillae                  49        1517      1   1508    546.20         -   50
  archaea     GB_GCA_002438635.1_d__Bacteria;RC9_sp002438635                               48        1337      1   1508    461.49         -   58
  archaea     GB_GCA_002438635.1_d__Bacteria;RC9_sp002438635                             1184        1161      1   1508      0.43         -   58
  archaea     RS_GCF_900167225.1_d__Bacteria;Porphyromonas_crevioricanis                 1476           1      1   1508    540.02         -   52
  archaea     RS_GCF_001261715.1_d__Bacteria;Dysgonomonas_sp001261715                    1473           1      1   1508    545.44         -   50
  archaea     GB_GCA_900079725.1_d__Bacteria;Dysgonomonas_sp900079725                    1516           1      1   1508    525.18         -   51
  archaea     RS_GCF_900083545.1_d__Bacteria;Alistipes_sp900083545                         49        1521      1   1508    593.26         -   53
  archaea     RS_GCF_900083545.1_d__Bacteria;Alistipes_sp900083545                        604         595      1   1508      0.79         -   40
  archaea     RS_GCF_000426485.1_d__Bacteria;Dysgonomonas_capnocytophagoides             1432           1      1   1508    481.84         -   51
  archaea     GB_GCA_001312525.1_d__Bacteria;Dysgonomonas_hofstadii                      1539           1      1   1508    439.24         -   52
  archaea     RS_GCF_000613945.1_d__Bacteria;Prevotella_falsenii                         1476           1      1   1508    479.90         -   55
  archaea     RS_GCF_900120395.1_d__Bacteria;Porphyromonas_sp900120395                     49        1528      1   1508    513.05         -   52
  archaea     RS_GCF_900095835.1_d__Bacteria;F0040_sp900095835                             49        1520      1   1508    508.05         -   53
  archaea     RS_GCF_900162725.1_d__Bacteria;MarseilleP3160_sp900162725                    49        1524      1   1508    546.47         -   53
  archaea     RS_GCF_900240235.1_d__Bacteria;Alistipes_A_sp900240235                       49        1522      1   1508    570.15         -   53
  archaea     RS_GCF_000146675.1_d__Bacteria;Prevotella_marshii                          1475           1      1   1508    483.99         -   54
  archaea     GB_GCA_002439755.1_d__Bacteria;UBA6382_sp002439755                          227        1523      1   1508    497.40         -   57
  archaea     GB_GCA_002439755.1_d__Bacteria;UBA6382_sp002439755                          169         162      1   1508     -0.19         -   38
  archaea     RS_GCF_000511775.1_d__Bacteria;Bacteroides_pyogenes_A                      1473           1      1   1508    554.73         -   52
  archaea     RS_GCF_000186225.1_d__Bacteria;Bacteroides_helcogenes                      1470           1      1   1508    508.94         -   53
  archaea     RS_GCF_000156495.1_d__Bacteria;Parabacteroides_johnsonii                     49        1524      1   1508    578.53         -   51
  archaea     GB_GCA_002399025.1_d__Bacteria;UBA10566_sp002399025                        1538           1      1   1508    403.67         -   49
  archaea     GB_GCA_900316125.1_d__Bacteria;RUG163_sp900316125                            49        1460      1   1508    555.29         -   56
  archaea     RS_GCF_900290275.1_d__Bacteria;Prevotella_sp900290275                      1472           1      1   1508    530.53         -   56
  archaea     RS_GCF_000157935.1_d__Bacteria;Prevotella_copri                             807         814      1   1508     -0.66         -   50
  archaea     RS_GCF_000157935.1_d__Bacteria;Prevotella_copri                            2150           1      1   1508    466.47         -   54
  archaea     RS_GCF_000517085.1_d__Bacteria;Saccharicrinis_fermentans                     49        1515      1   1508    533.34         -   51
  archaea     GB_GCA_001769275.1_d__Bacteria;GWF24363_sp001769275                        1470           1      1   1508    548.80         -   52
  archaea     RS_GCF_000185145.2_d__Bacteria;Prevotella_oralis                             49        1528      1   1508    487.28         -   55
  archaea     GB_GCA_002452095.1_d__Bacteria;RF16_sp002452095                              49        1479      1   1508    499.27         -   53
  archaea     RS_GCF_001443605.1_d__Bacteria;Salinivirga_cyanobacteriivorans               49        1517      1   1508    532.99         -   51
  archaea     RS_GCF_001443605.1_d__Bacteria;Salinivirga_cyanobacteriivorans              165         135      1   1508     -0.19         -   45
  archaea     GB_GCA_003542575.1_d__Bacteria;Bact08_sp003542575                           900         910      1   1508     -0.51         -   55
  archaea     GB_GCA_003542575.1_d__Bacteria;Bact08_sp003542575                          1469           1      1   1508    511.28         -   51
  archaea     RS_GCF_000184945.1_d__Bacteria;Prevotella_buccae                            525         532      1   1508     -0.19         -   38
  archaea     RS_GCF_000184945.1_d__Bacteria;Prevotella_buccae                           1300           1      1   1508    485.98         -   60
  archaea     RS_GCF_002849245.1_d__Bacteria;UBA4179_sp002849245                           49        1522      1   1508    544.67         -   53
  archaea     RS_GCF_000010505.1_d__Bacteria;Porphyromonas_gingivalis                      48        1524      1   1508    559.06         -   53
  archaea     RS_GCF_000613345.1_d__Bacteria;Prevotella_disiens                            49        1524      1   1508    490.50         -   52
  archaea     RS_GCF_000243215.1_d__Bacteria;Odoribacter_laneus                          1471           1      1   1508    544.89         -   52
  archaea     RS_GCF_000205165.1_d__Bacteria;Paraprevotella_xylaniphila                    49        1522      1   1508    505.67         -   57
  archaea     RS_GCF_000154845.1_d__Bacteria;Bacteroides_A_coprocola                     1473           1      1   1508    516.88         -   52
  archaea     RS_GCF_000259075.1_d__Bacteria;Marinilabilia_salmonicolor                  1374        1381      1   1508     -0.19         -   38
  archaea     RS_GCF_000259075.1_d__Bacteria;Marinilabilia_salmonicolor                  1469           1      1   1508    564.98         -   51
  archaea     RS_GCF_000613785.1_d__Bacteria;Prevotella_oulorum                            49        1523      1   1508    501.18         -   54
  archaea     RS_GCF_002843385.1_d__Bacteria;Labilibaculum_manganireducens                 49        1513      1   1508    543.24         -   51
  archaea     RS_GCF_000157915.1_d__Bacteria;Bacteroides_A_coprophilus                   1476           1      1   1508    551.90         -   54
  archaea     RS_GCF_000025925.1_d__Bacteria;Prevotella_ruminicola                         49        1523      1   1508    496.07         -   53
  archaea     GB_GCA_002353225.1_d__Bacteria;Prevotella_sp002353225                        48        1185      1   1508    303.82         -   56
  archaea     RS_GCF_001683355.1_d__Bacteria;Prevotella_scopos                             49        1524      1   1508    497.09         -   54
  archaea     RS_GCF_002201795.1_d__Bacteria;Alkalitalea_saponilacus                     1467           1      1   1508    554.11         -   52
  archaea     RS_GCF_900128985.1_d__Bacteria;Dysgonomonas_macrotermitis                  1474           1      1   1508    508.00         -   51
  archaea     RS_GCF_001314995.1_d__Bacteria;Bacteroides_ovatus                            49        1522      1   1508    556.93         -   50
  archaea     RS_GCF_900113005.1_d__Bacteria;Sunxiuqinia_elliptica                       1511           1      1   1508    624.88         -   52
  archaea     RS_GCF_000218235.1_d__Bacteria;Prevotella_multisaccharivorax               1481           1      1   1508    488.10         -   55
  archaea     GB_GCA_900066445.1_d__Bacteria;Bacteroides_A_sp900066445                     49        1521      1   1508    521.22         -   52
  archaea     RS_GCF_000949475.1_d__Bacteria;Draconibacterium_sediminis                  1509           1      1   1508    540.58         -   51
  archaea     RS_GCF_900104655.1_d__Bacteria;Rikenella_massiliensis                      1283           1      1   1508    575.70         -   54
  archaea     RS_GCF_000144405.1_d__Bacteria;Prevotella_melaninogenica                   1476           1      1   1508    498.63         -   54
  archaea     RS_GCF_000312145.1_d__Bacteria;Alistipes_senegalensis                        49        1521      1   1508    590.26         -   53
  archaea     RS_GCF_000312145.1_d__Bacteria;Alistipes_senegalensis                       604         595      1   1508      0.79         -   40
  archaea     RS_GCF_000195635.1_d__Bacteria;Bacteroides_fluxus                            49        1518      1   1508    532.60         -   53
  archaea     GB_GCA_002890585.1_d__Bacteria;Tannerella_sp002890585                        49        1521      1   1508    565.07         -   53
  archaea     GB_GCA_001915575.1_d__Bacteria;RC9_sp001915575                             1368           1      1   1508    411.82         -   57
  archaea     RS_GCF_001270045.1_d__Bacteria;UBA1413_sp001270045                           49        1509      1   1508    647.11         -   53
  archaea     RS_GCF_001270045.1_d__Bacteria;UBA1413_sp001270045                         1259        1246      1   1508      2.49         -   43
  archaea     RS_GCF_900343125.1_d__Bacteria;Dysgonomonas_sp900343125                       4        1524      1   1508    520.98         -   51
  archaea     RS_GCF_900112795.1_d__Bacteria;Thermophagus_xiamenensis                    1354        1384      1   1508     -0.19         -   55
  archaea     RS_GCF_900112795.1_d__Bacteria;Thermophagus_xiamenensis                    1472           1      1   1508    540.00         -   53
  archaea     RS_GCF_000154205.1_d__Bacteria;Bacteroides_uniformis                       1472           1      1   1508    553.87         -   52
  archaea     RS_GCF_900155425.1_d__Bacteria;Parabacteroides_sp900155425                   49        1524      1   1508    583.42         -   51
  archaea     RS_GCF_000213555.1_d__Bacteria;Dysgonomonas_gadei                             4        1519      1   1508    487.25         -   51
  archaea     RS_GCF_001659685.2_d__Bacteria;Saccharicrinis_marinus                        49        1515      1   1508    543.17         -   49
  archaea     RS_GCF_000156195.1_d__Bacteria;Bacteroides_finegoldii                       807        2093      1   1508    528.77         -   51
  archaea     GB_GCA_002842755.1_d__Bacteria;UBA6192_sp002842755                         1382           1      1   1508    543.09         -   52
  archaea     RS_GCF_000381365.1_d__Bacteria;Bacteroides_salyersiae                        49        1516      1   1508    587.78         -   52
  archaea     RS_GCF_000213575.1_d__Bacteria;Dysgonomonas_mossii                            4        1519      1   1508    518.46         -   51
  archaea     RS_GCF_000769075.1_d__Bacteria;Porphyromonas_sp000769075                   1474           1      1   1508    519.24         -   53
  archaea     GB_GCA_003251015.1_d__Bacteria;SZUA582_sp003251015                           42        1506      1   1508    557.01         -   50
  archaea     RS_GCF_000758925.1_d__Bacteria;Prevotella_sp000758925                        49        1526      1   1508    495.56         -   57
  archaea     RS_GCF_900091655.1_d__Bacteria;Odoribacter_massiliensis                      49        1522      1   1508    548.31         -   52
  archaea     RS_GCF_001653155.1_d__Bacteria;H1_sp001653155                              1475           1      1   1508    567.51         -   51
  archaea     RS_GCF_000158035.1_d__Bacteria;Bacteroides_cellulosilyticus                1468           1      1   1508    549.64         -   51
  archaea     RS_GCF_900128475.1_d__Bacteria;Bacteroides_massiliensis                    1473           1      1   1508    571.69         -   55
  archaea     RS_GCF_900142525.1_d__Bacteria;Prevotella_ruminicola_A                       47        1521      1   1508    492.17         -   53
  archaea     GB_GCA_002477945.1_d__Bacteria;RF16_sp002477945                             270        1535      1   1508    536.21         -   54
  archaea     GB_GCA_002477945.1_d__Bacteria;RF16_sp002477945                            1202        1179      1   1508      0.43         -   54
  archaea     RS_GCF_000210575.1_d__Bacteria;Alistipes_shahii                              49        1517      1   1508    603.70         -   54
  archaea     RS_GCF_000210575.1_d__Bacteria;Alistipes_shahii                             600         591      1   1508      0.79         -   40
  archaea     RS_GCF_000473305.1_d__Bacteria;Bact08_sp000473305                            49        1517      1   1508    570.91         -   53
  archaea     RS_GCF_000473305.1_d__Bacteria;Bact08_sp000473305                           618         608      1   1508     -0.51         -   55
  archaea     RS_GCF_000312305.1_d__Bacteria;Prevotella_conceptionensis                    49        1522      1   1508    528.20         -   58
  archaea     RS_GCF_001953955.1_d__Bacteria;Prevotella_intermedia                         49        1526      1   1508    489.35         -   55
  archaea     RS_GCF_000250735.1_d__Bacteria;Anaerophaga_thermohalophila_A               1376        1383      1   1508     -0.19         -   38
  archaea     RS_GCF_000250735.1_d__Bacteria;Anaerophaga_thermohalophila_A               1471           1      1   1508    559.87         -   53
  archaea     RS_GCF_002201515.1_d__Bacteria;Muribaculum_intestinale                       49        1534      1   1508    480.34         -   57
  archaea     RS_GCF_002201515.1_d__Bacteria;Muribaculum_intestinale                     1010        1002      1   1508      1.76         -   44
  archaea     RS_GCF_000969835.1_d__Bacteria;Parabacteroides_goldsteinii                 1472           1      1   1508    590.36         -   51
  archaea     GB_GCA_900066455.1_d__Bacteria;Bacteroides_A_sp900066455                     49        1521      1   1508    547.51         -   54
  archaea     RS_GCF_900167105.1_d__Bacteria;Porphyromonas_circumdentaria                  49        1526      1   1508    466.47         -   51
  archaea     RS_GCF_003003035.1_d__Bacteria;Marinilabilia_salmonicolor_A                1374        1381      1   1508     -0.19         -   38
  archaea     RS_GCF_003003035.1_d__Bacteria;Marinilabilia_salmonicolor_A                1467           1      1   1508    578.77         -   51
  archaea     RS_GCF_900104585.1_d__Bacteria;Bacteroides_ihuae                             49        1512      1   1508    539.76         -   51
  archaea     RS_GCF_900104585.1_d__Bacteria;Bacteroides_ihuae                            663         648      1   1508     -0.73         -   56
  archaea     RS_GCF_000156075.1_d__Bacteria;Bacteroides_B_dorei                         1477           1      1   1508    534.01         -   53
  archaea     RS_GCF_001618385.1_d__Bacteria;Paludibacter_A_jiangxiensis                 1471           1      1   1508    562.31         -   51
  archaea     RS_GCF_000614105.1_d__Bacteria;Prevotella_micans                             49        1522      1   1508    464.56         -   53
  archaea     RS_GCF_000688375.1_d__Bacteria;Prevotella_sp000688375                        48        1524      1   1508    515.71         -   58
  archaea     RS_GCF_000786575.1_d__Bacteria;Tidjanibacter_inops                          918         927      1   1508      0.79         -   40
  archaea     RS_GCF_000786575.1_d__Bacteria;Tidjanibacter_inops                         1474           1      1   1508    537.55         -   53
  archaea     RS_GCF_003043945.1_d__Bacteria;Prevotella_sp003043945                      1478           1      1   1508    507.35         -   60
  archaea     RS_GCF_000172175.1_d__Bacteria;Bacteroides_intestinalis                    1468           1      1   1508    545.49         -   51
  archaea     RS_GCF_900021155.1_d__Bacteria;Alistipes_sp900021155                         49        1519      1   1508    613.98         -   53
  archaea     RS_GCF_900021155.1_d__Bacteria;Alistipes_sp900021155                        602         592      1   1508      3.83         -   45
  archaea     RS_GCF_000768855.1_d__Bacteria;F0058_sp000768855                             49        1518      1   1508    563.11         -   50
  archaea     RS_GCF_000768855.1_d__Bacteria;F0058_sp000768855                           1267        1254      1   1508      2.49         -   43
  archaea     RS_GCF_000154105.1_d__Bacteria;Parabacteroides_merdae                       931         946      1   1508      1.72         -   38
  archaea     RS_GCF_000154105.1_d__Bacteria;Parabacteroides_merdae                      1476           1      1   1508    580.41         -   52
  archaea     RS_GCF_001270965.1_d__Bacteria;Sunxiuqinia_dokdonensis                     1509           1      1   1508    639.73         -   52
  archaea     RS_GCF_900107675.1_d__Bacteria;Alistipes_timonensis                          49        1521      1   1508    596.37         -   53
  archaea     RS_GCF_900107675.1_d__Bacteria;Alistipes_timonensis                         604         595      1   1508      0.79         -   40
  archaea     RS_GCF_900113305.1_d__Bacteria;Prevotella_sp900113305                      1474           1      1   1508    524.33         -   61
  archaea     RS_GCF_000834015.1_d__Bacteria;Prevotella_sp000834015                        49        1525      1   1508    495.41         -   57
  archaea     RS_GCF_000613585.1_d__Bacteria;Prevotella_denticola                        1476           1      1   1508    481.83         -   58
  archaea     RS_GCF_900129655.1_d__Bacteria;Bacteroides_clarus                            49        1520      1   1508    553.25         -   52
  archaea     RS_GCF_000179055.1_d__Bacteria;Prevotella_bryantii                         1475           1      1   1508    517.89         -   54
  archaea     RS_GCF_003201355.1_d__Bacteria;Dysgonomonas_alginatilytica                   48        1521      1   1508    529.62         -   50
  archaea     RS_GCF_000312445.1_d__Bacteria;Phocaeicola_abscessus                         48        1523      1   1508    448.47         -   51
  archaea     RS_GCF_001262015.1_d__Bacteria;Prevotella_fusca                              49        1524      1   1508    509.33         -   56
  archaea     RS_GCF_000467855.2_d__Bacteria;Porphyromonas_sp000467855                     47        1521      1   1508    522.88         -   54
  archaea     RS_GCF_000711235.1_d__Bacteria;Dysgonomonas_sp000711235                       4        1521      1   1508    528.32         -   52
  archaea     RS_GCF_000428105.1_d__Bacteria;Bacteroides_pyogenes                         113        1407      1   1508    541.58         -   53
  archaea     RS_GCF_900292045.1_d__Bacteria;OLMS01_sp900292045                            49        1525      1   1508    542.79         -   52
  archaea     RS_GCF_002222615.2_d__Bacteria;Bacteroides_caccae                          1474           1      1   1508    558.10         -   51
  archaea     RS_GCF_000613725.1_d__Bacteria;Prevotella_pleuritidis                        49        1525      1   1508    483.92         -   56
  archaea     RS_GCF_900186615.1_d__Bacteria;Parabacteroides_bouchesdurhonensis            49        1521      1   1508    570.66         -   52
  archaea     RS_GCF_000613445.1_d__Bacteria;Prevotella_shahii                             49        1522      1   1508    530.56         -   56
  archaea     GB_GCA_900317285.1_d__Bacteria;UBA1711_sp900317285                          101        1429      1   1508    563.21         -   56
  archaea     GB_GCA_900321605.1_d__Bacteria;RF16_sp900321605                             239        1496      1   1508    548.14         -   54
  archaea     GB_GCA_900321605.1_d__Bacteria;RF16_sp900321605                             472         434      1   1508     -0.91         -   46
  archaea     RS_GCF_002843315.1_d__Bacteria;Labilibaculum_filiforme                       49        1513      1   1508    548.43         -   50
  archaea     GB_GCA_001417715.1_d__Bacteria;Symbiothrix_dinenymphae                     1513           1      1   1508    554.54         -   52
  archaea     RS_GCF_001310955.1_d__Bacteria;Marinifilum_fragile                           49        1523      1   1508    522.91         -   51
  archaea     RS_GCF_000154465.1_d__Bacteria;Alistipes_putredinis                          49        1520      1   1508    595.43         -   53
  archaea     RS_GCF_000154465.1_d__Bacteria;Alistipes_putredinis                         603         594      1   1508      0.79         -   40
  archaea     RS_GCF_000191065.1_d__Bacteria;Prevotella_multiformis                      1317        1326      1   1508     -0.43         -   50
  archaea     RS_GCF_000191065.1_d__Bacteria;Prevotella_multiformis                      1478           1      1   1508    478.12         -   59
  archaea     RS_GCF_000380985.1_d__Bacteria;Proteiniphilum_acetatigenes                 1520           1      1   1508    585.16         -   53
  archaea     RS_GCF_000614165.1_d__Bacteria;Bacteroides_stercorirosoris                 1467           1      1   1508    523.88         -   50
  archaea     RS_GCF_900079775.1_d__Bacteria;Prevotella_lascolaii                        1481           1      1   1508    474.66         -   57
  archaea     RS_GCF_000212915.1_d__Bacteria;Bacteroides_E_coprosuis                      851         866      1   1508      0.92         -   50
  archaea     RS_GCF_000212915.1_d__Bacteria;Bacteroides_E_coprosuis                     1474           1      1   1508    550.42         -   50
  archaea     RS_GCF_900095795.1_d__Bacteria;Petrimonas_mucosa                           1518           1      1   1508    561.83         -   53
  archaea     RS_GCF_900130125.1_d__Bacteria;Bacteroides_congonensis                       49        1523      1   1508    550.51         -   50
  archaea     RS_GCF_000262545.1_d__Bacteria;Prevotella_bivia                            1476           1      1   1508    510.99         -   52
  archaea     RS_GCF_001552775.1_d__Bacteria;Porphyromonas_sp001552775                   1479           1      1   1508    495.10         -   51
  archaea     RS_GCF_000160535.1_d__Bacteria;Prevotella_bergensis                          49        1526      1   1508    501.19         -   57
